intellivision,"Hover Force","Realtime Associates, Inc.","INTV Corporation","Shoot 'Em Up",NA,1986,http://vgcollect.com/images/front-box-art/24008.jpg
intellivision,"Ice Trek",NA,Imagic,Action,NA,1983,http://vgcollect.com/images/front-box-art/21835.jpg
intellivision,Illusions,IntelligentVision,IntelligentVision,Arcade,"ESRB - E (US / Canada)",2012,http://vgcollect.com/images/front-box-art/34035.jpg
intellivision,"Jack LaLanne's Physical Conditioning","Hal Finney","Mattel Electronics",NA,NA,1982,http://vgcollect.com/images/front-box-art/29082.jpg
intellivision,"Jetsons' Ways With Words, The","Josh Jeffe/Donna Fisher",Mattel,Edutainment,NA,1983,http://vgcollect.com/images/front-box-art/21836.jpg
intellivision,"King of the Mountain",IntelligentVision,IntelligentVision,Action,"ESRB - E (US / Canada)",2012,http://vgcollect.com/images/front-box-art/34036.jpg
intellivision,"Kool-Aid Man",NA,Mattel,Action,NA,1983,http://vgcollect.com/images/front-box-art/21837.jpg
intellivision,Ladybug,NA,Coleco,Arcade,NA,1983,http://vgcollect.com/images/front-box-art/21838.jpg
intellivision,"Las Vegas Poker & Blackjack","APh Technological Consulting","Mattel Electronics",Other,None,1979,http://vgcollect.com/images/front-box-art/15390.jpg
intellivision,"Las Vegas Poker & Blackjack (Sears)","APh Technological Consulting","Sears, Roebuck and Co.",Other,None,1980,http://vgcollect.com/images/front-box-art/15391.jpg
intellivision,"Las Vegas Roulette","APh Technological Consulting","Mattel Electronics",Other,None,1980,http://vgcollect.com/images/front-box-art/24776.jpg
intellivision,"Las Vegas Roulette (Sears)","APh Technological Consulting","Sears, Roebuck and Co.",Other,None,1980,http://vgcollect.com/images/front-box-art/17545.jpg
intellivision,"League of Light",NA,NA,Action,"ESRB - E (US / Canada)",NA,http://vgcollect.com/images/front-box-art/34037.jpg
intellivision,"Learning Fun I",NA,"INTV Corporation",Edutainment,NA,1987,http://vgcollect.com/images/front-box-art/29029.jpg
intellivision,"Learning Fun II",NA,"INTV Corporation",Edutainment,NA,1987,http://vgcollect.com/images/front-box-art/29030.jpg
intellivision,"Lock 'N' Chase - Red Label Edition","Data East Corporation",Mattel,Arcade,None,1981,http://vgcollect.com/images/front-box-art/15389.jpg
intellivision,"Lock 'N' Chase - White Label Edition","Data East Corporation",Taito,Arcade,NA,1981,http://vgcollect.com/images/front-box-art/38294.jpg
intellivision,"Loco Motion","Konami Industry Co. Ltd",Mattel,Puzzle,NA,1981,http://vgcollect.com/images/front-box-art/17546.jpg
intellivision,Loco-Motion,Konami,Centuri/Konami,Puzzle,NA,1982,http://vgcollect.com/images/front-box-art/41913.jpg
intellivision,"Major League Baseball","APh Technological Consulting","Mattel Electronics",Sports,None,1980,http://vgcollect.com/images/front-box-art/17547.jpg
