nes,"Battle Kid 2: Mountain of Torment","Sivak Games",RetroZone,Platformer,NA,"December 15 2012",http://vgcollect.com/images/front-box-art/39363.jpg
nes,"Battle Kid: Fortress of Peril - Limited Edition (Version 1.000+)","Sivak Games",RetroZone,Platformer,None,"February 1 2010",http://vgcollect.com/images/front-box-art/18179.jpg
nes,"Battle Kid: Fortress of Peril (Version 1.000)","Sivak Games",RetroZone,Platformer,None,"February 22 2010",http://vgcollect.com/images/front-box-art/5377.jpg
nes,"Battle Kid: Fortress of Peril (Version 1.100)","Sivak Games",RetroZone,Platformer,None,"July 2 2010",http://vgcollect.com/images/front-box-art/18175.jpg
nes,"Battle of Olympus, The",Infinity,BrÃ¸derbund,Adventure,None,"December 1989",http://vgcollect.com/images/front-box-art/5370.jpg
nes,"Battle Tank","Imagineering Inc.","Absolute Entertainment",Strategy,None,"September 1990",http://vgcollect.com/images/front-box-art/5944.jpg
nes,Battleship,Mindscape,Mindscape,Strategy,NA,"September 1993",http://vgcollect.com/images/front-box-art/5795.jpg
nes,Battletoads,Rare,Tradewest,"Beat 'Em Up",NA,"June 1991",http://vgcollect.com/images/front-box-art/5427.jpg
nes,"Battletoads & Double Dragon: The Ultimate Team",NA,Tradewest,"Beat 'Em Up",NA,"June 1993",http://vgcollect.com/images/front-box-art/5712.jpg
nes,"Bee 52","CodemastersÃÂ SoftwareÃÂ Company,ÃÂ Ltd",Camerica,Action,None,1992,http://vgcollect.com/images/front-box-art/17741.jpg
nes,Beetlejuice,Rare,LJN,Adventure,NA,"May 1991",http://vgcollect.com/images/front-box-art/5722.jpg
nes,"Best of the Best: Championship Karate",NA,"Electro Brain",Fighting,NA,"December 1992",http://vgcollect.com/images/front-box-art/5687.jpg
nes,"Bible Adventures (Black Cartridge)","Wisdom Tree","Wisdom Tree",Platformer,None,1990,http://vgcollect.com/images/front-box-art/18063.jpg
nes,"Bible Adventures (Light Blue Cartridge)","Wisdom Tree","Wisdom Tree",Platformer,None,1991,http://vgcollect.com/images/front-box-art/9362.jpg
nes,"Bible Buffet","Wisdom Tree","Wisdom Tree",Party,None,1993,http://vgcollect.com/images/front-box-art/21612.jpg
nes,"Big Nose Freaks Out","CodemastersÃÂ SoftwareÃÂ Company,ÃÂ Ltd",Camerica,Platformer,NA,1992,http://vgcollect.com/images/front-box-art/8517.jpg
nes,"Big Nose Freaks Out (Aladdin Cartridge)",NA,NA,Platformer,None,1993,http://vgcollect.com/images/front-box-art/13472.jpg
nes,"Big Nose The Caveman","CodemastersÃÂ SoftwareÃÂ Company,ÃÂ Ltd",Camerica,Platformer,NA,1991,http://vgcollect.com/images/front-box-art/17740.jpg
nes,Bigfoot,NA,Acclaim,Racing,None,"July 1990",http://vgcollect.com/images/front-box-art/5910.jpg
nes,"Bill & Ted's Excellent Video Game Adventure","Rocket Science Productions","LJN, ltd.",Adventure,None,"August 1991",http://vgcollect.com/images/front-box-art/5723.jpg
nes,"Bill Elliot's Nascar Challenge","Distinctive Software",Konami,Racing,NA,"April 1991",http://vgcollect.com/images/front-box-art/5888.jpg
nes,"Bionic Commando (Oval Seal)","Capcom Co., Ltd.",Capcom,Platformer,None,NA,http://vgcollect.com/images/front-box-art/15507.jpg
nes,"Bionic Commando (Round Seal)","Capcom Co., Ltd.",Capcom,Platformer,None,"December 1988",http://vgcollect.com/images/front-box-art/5642.jpg
nes,"Black Bass, The",HOT・B,HOT・B,Sports,NA,"September 1989",http://vgcollect.com/images/front-box-art/6002.jpg
nes,Blackjack,NA,NA,Classic,NA,1992,http://vgcollect.com/images/front-box-art/30853.jpg
nes,"Blades of Steel",Konami,Konami,Sports,None,"December 1988",http://vgcollect.com/images/front-box-art/6019.jpg
nes,"Blades of Steel (Konami Classic Series)",NA,Konami,Sports,None,NA,http://vgcollect.com/images/front-box-art/8419.jpg
nes,"Blaster Master (Oval Seal)",Sunsoft,Sunsoft,Platformer,None,"November 1988",http://vgcollect.com/images/front-box-art/5724.jpg
nes,"Blaster Master (Round Seal)",NA,Sunsoft,Platformer,None,NA,http://vgcollect.com/images/front-box-art/25240.jpg
nes,"Blue Marlin, The",HOTÃ£ÆÂ»B,HOTÃ£ÆÂ»B,Sports,NA,"July 1992",http://vgcollect.com/images/front-box-art/6003.jpg
nes,"Blues Brothers, The",NA,"Titus Software",Platformer,NA,"September 1992",http://vgcollect.com/images/front-box-art/5428.jpg
nes,"Bo Jackson Baseball",NA,"Data East",Sports,NA,"October 1990",http://vgcollect.com/images/front-box-art/5978.jpg
nes,Bomberman,NA,"Hudson Soft",Arcade,None,"January 1989",http://vgcollect.com/images/front-box-art/5429.jpg
nes,"Bomberman II",NA,"Hudson Soft",Puzzle,NA,"February 1993",http://vgcollect.com/images/front-box-art/5698.jpg
nes,"Bonk's Adventure","Hudson Soft","Hudson Soft",Platformer,NA,"January 1994",http://vgcollect.com/images/front-box-art/5430.jpg
nes,"Boulder Dash",NA,JVC,Arcade,NA,"June 1990",http://vgcollect.com/images/front-box-art/5863.jpg
nes,"Boy And His Blob, A","Imagineering Inc","Absolute Entertainment",Platformer,None,"January 1990",http://vgcollect.com/images/front-box-art/14896.jpg
nes,"Bram Stoker's Dracula",NA,"Sony Imagesoft",Adventure,None,"September 1993",http://vgcollect.com/images/front-box-art/5643.jpg
nes,"Break Time: The National Pool Tour",NA,FCI,Other,NA,"January 1993",http://vgcollect.com/images/front-box-art/6040.jpg
nes,"BreakThru (3 Screw Cartridge)","Data East Corporation","Data East","Shoot 'Em Up",None,"November 1987",http://vgcollect.com/images/front-box-art/5772.jpg
nes,"BreakThru (5 Screw Cartridge)","Data East Corporation","Data East","Shoot 'Em Up",None,"November 1987",http://vgcollect.com/images/front-box-art/11497.jpg
nes,"Bubble Bath Babes","Hacker International",Panesian,Puzzle,None,"January 1991",http://vgcollect.com/images/front-box-art/22192.jpg
nes,"Bubble Bath Babes (Reproduction)",NA,NA,Puzzle,NA,NA,http://vgcollect.com/images/front-box-art/27611.jpg
nes,"Bubble Bobble",Taito,"Taito Software",Platformer,None,"November 1986",http://vgcollect.com/images/front-box-art/5431.jpg
nes,"Bubble Bobble Part 2",Taito,"Taito Software",Platformer,NA,"August 1993",http://vgcollect.com/images/front-box-art/5699.jpg
nes,"Bucky O'Hare",NA,Konami,Platformer,NA,"January 1992",http://vgcollect.com/images/front-box-art/5726.jpg
nes,"Bugs Bunny Birthday Blowout, The",Kemco,Kemco-Seika,Platformer,NA,"September 1990",http://vgcollect.com/images/front-box-art/9528.jpg
nes,"Bugs Bunny Crazy Castle, The",Kemco,Kemco-Seika,Puzzle,None,"August 1989",http://vgcollect.com/images/front-box-art/9529.jpg
nes,"Bump 'n' Jump (Oval Seal)","SAS Sakata","Vic Tokai",Arcade,None,"December 1988",http://vgcollect.com/images/front-box-art/5682.jpg
nes,"Bump 'n' Jump (Round Seal)",NA,NA,NA,None,NA,http://vgcollect.com/images/front-box-art/40143.jpg
nes,"Burai Fighter",Kid,Taxan,"Shoot 'Em Up",NA,"March 1990",http://vgcollect.com/images/front-box-art/5434.jpg
nes,"BurgerTime (3 Screw Cartridge)","SAS Sakata","Data East",Arcade,None,"May 1987",http://vgcollect.com/images/front-box-art/5773.jpg
