snes,"Battle Cars",Malibu,Namco,Racing,None,"December 1 1993",http://vgcollect.com/images/front-box-art/11768.jpg
snes,"Battle Grand Prix","Hudson Soft","Hudson Soft",NA,NA,"April 1 1993",http://vgcollect.com/images/front-box-art/11770.jpg
snes,Battleclash,"Intelligent Systems",Nintendo,"Shoot 'Em Up",NA,"August 1 1992",http://vgcollect.com/images/front-box-art/11769.jpg
snes,"Battletoads & Double Dragon","Rare Ltd.",Tradewest,"Beat 'Em Up",None,"October 1993",http://vgcollect.com/images/front-box-art/15460.jpg
snes,"Battletoads in Battlemaniacs","Rare Ltd.",Tradewest,"Beat 'Em Up",None,"June 1993",http://vgcollect.com/images/front-box-art/9889.jpg
snes,"Bazooka Blitzkrieg","Bandai Co., Ltd.",Bandai,NA,NA,"November 1 1992",http://vgcollect.com/images/front-box-art/11773.jpg
snes,"Beavis and Butt-Head, MTV's","Realtime Associates","Viacom New Media",Action,NA,"November 1 1994",http://vgcollect.com/images/front-box-art/11775.jpg
snes,"Bebe's Kids","Radical Entertainment & Motown Software","Mandingo Entertainment",NA,NA,"January 1 1994",http://vgcollect.com/images/front-box-art/11776.jpg
snes,"Beethoven: The Ultimate Canine Caper!","Hi Tech Expressions",Nintendo,Platformer,None,"December 1993",http://vgcollect.com/images/front-box-art/15512.jpg
snes,"Beethoven's 2nd","Riedel Software Productions","Hi Tech Expressions",NA,NA,"January 1 1994",http://vgcollect.com/images/front-box-art/11777.jpg
snes,"Best of the Best: Championship Karate",Loriciel,"Electro Brain",NA,NA,"June 16 0",http://vgcollect.com/images/front-box-art/11778.jpg
snes,"Big Sky Trooper",LucasArts,"JVC Musical Industries, Inc.",Action,"ESRB - K-A (US / Canada)","October 1995",http://vgcollect.com/images/front-box-art/11779.jpg
snes,"Biker Mice From Mars","Konami Computer Entertainment Japan",Konami,NA,NA,"December 1 1994",http://vgcollect.com/images/front-box-art/11780.jpg
snes,"Bill Laimbeer's Combat Basketball","Hudson Soft","Hudson Soft",Sports,None,"November 1991",http://vgcollect.com/images/front-box-art/11781.jpg
snes,"Bill Walsh College Football","Visual Concepts","Electronic Arts",Sports,NA,"February 1994",http://vgcollect.com/images/front-box-art/10697.jpg
snes,BioMetal,"Athena Co., Ltd.",Activision,NA,NA,"December 1 1993",http://vgcollect.com/images/front-box-art/11783.jpg
snes,Blackthorne,"Blizzard Entertainment",Interplay,Platformer,None,"September 1 1994",http://vgcollect.com/images/front-box-art/11784.jpg
snes,"Blazeon: The Bio-Cyborg Challenge",AI,Atlus,NA,NA,"October 1 1992",http://vgcollect.com/images/front-box-art/11785.jpg
snes,"Blues Brothers, The","Titus Software","Titus Software",NA,NA,"May 1 1993",http://vgcollect.com/images/front-box-art/11786.jpg
snes,"bobby's world",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/65927.jpg
snes,Bonkers,"Capcom Co., Ltd.",Capcom,NA,NA,"October 1 1994",http://vgcollect.com/images/front-box-art/11787.jpg
snes,"Boogerman: A Pick and Flick Adventure",Interplay,Interplay,NA,NA,"November 1 1995",http://vgcollect.com/images/front-box-art/11788.jpg
snes,"Boxing Legends of the Ring","Sculptured Software","Electro Brain",Sports,None,"September 1993",http://vgcollect.com/images/front-box-art/10912.jpg
snes,"Brain Lord",Produce,"Enix America, Inc.",RPG,None,"August 1994",http://vgcollect.com/images/front-box-art/9919.jpg
snes,"Brainies, The","Titus Software","Titus Software",NA,NA,"June 1 1996",http://vgcollect.com/images/front-box-art/11791.jpg
snes,"Bram Stoker's Dracula",Psygnosis,"Sony Imagesoft",Action,NA,"August 1 1993",http://vgcollect.com/images/front-box-art/11792.jpg
snes,Brandish,Falcom,Koei,RPG,"ESRB - E (US / Canada)","February 1995",http://vgcollect.com/images/front-box-art/11793.jpg
snes,"Brandish 2",NA,NA,RPG,NA,NA,http://vgcollect.com/images/front-box-art/65923.jpg
snes,"Brawl Brothers",Jaleco,Jaleco,NA,NA,"February 1 1993",http://vgcollect.com/images/front-box-art/11794.jpg
snes,BreakThru!,"Artech Digital Entertainments, Inc.","Spectrum Holobyte",NA,NA,"January 1 1995",http://vgcollect.com/images/front-box-art/11795.jpg
snes,"Breath of Fire","Capcom Co., Ltd.",Squaresoft,RPG,NA,"July 1 1994",http://vgcollect.com/images/front-box-art/11796.jpg
snes,"Breath of Fire II","Capcom Co., Ltd.",Capcom,RPG,"ESRB - K-A (US / Canada)","December 2 1995",http://vgcollect.com/images/front-box-art/9920.jpg
snes,"Brett Hull Hockey","Radical Entertainment",Accolade,NA,NA,"January 1 1994",http://vgcollect.com/images/front-box-art/11798.jpg
snes,"Brett Hull Hockey '95","Team R","Accolade Sport",Sports,NA,"January 1 1995",http://vgcollect.com/images/front-box-art/11799.jpg
snes,"Bronkie the Bronchiasaurus",WaveQuest,"Health Hero Network, Inc",Edutainment,"ESRB - K-A (US / Canada)","September 1995",http://vgcollect.com/images/front-box-art/11800.jpg
snes,"Brunswick World: Tournament of Champions",Tiertex,T*HQ,NA,NA,"August 1 1997",http://vgcollect.com/images/front-box-art/11801.jpg
snes,"Brutal Mario",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
snes,"Brutal: Paws Of Fury","Eurocom Entertainment Software",Gametek,Fighting,NA,"December 1 1994",http://vgcollect.com/images/front-box-art/11802.jpg
snes,"BS F-Zero Grand Prix",NA,NA,Racing,None,"December 29 1996",http://vgcollect.com/images/front-box-art/67927.jpg
snes,"BS The Legend of Zelda",NA,NA,Adventure,NA,1997,http://vgcollect.com/images/front-box-art/63619.jpg
snes,"Bubsy II",Accolade,Accolade,Platformer,"ESRB - E (US / Canada)","October 1994",http://vgcollect.com/images/front-box-art/11667.jpg
snes,"Bubsy in: Claws Encounters of the Furred Kind",Accolade,"Accolade, Inc.",Platformer,"ESRB - E (US / Canada)","July 6 1992",http://vgcollect.com/images/front-box-art/10814.jpg
snes,"Bugs Bunny Rabbit Rampage","Viacom New Media",Sunsoft,Platformer,None,"February 1994",http://vgcollect.com/images/front-box-art/11805.jpg
snes,"Bulls vs. Blazers and the NBA Playoffs",EA,"EA Sports",Sports,None,"December 1992",http://vgcollect.com/images/front-box-art/11806.jpg
snes,Bust-A-Move,Taito,Nintendo,Puzzle,"ESRB - K-A (US / Canada)","April 1 1995",http://vgcollect.com/images/front-box-art/11807.jpg
snes,"C2: Judgment Clay",Interplay,Interplay,Fighting,None,"January 1 1995",http://vgcollect.com/images/front-box-art/11835.jpg
snes,"Cacoma Knight in Bizyland",Seta,Seta,Puzzle,NA,"June 1 1993",http://vgcollect.com/images/front-box-art/11808.jpg
snes,"Cal Ripken Jr. Baseball",Mindscape,Mindscape,Sports,NA,"December 1 1992",http://vgcollect.com/images/front-box-art/11809.jpg
snes,"California Games II","Silicon Sorcery","DTMC Inc",NA,NA,"December 1 1992",http://vgcollect.com/images/front-box-art/11810.jpg
snes,"Cannondale Cup","Radical Entertainment","American Softworks",Sports,NA,"November 1 1994",http://vgcollect.com/images/front-box-art/11811.jpg
snes,"Capcom's MVP Football",Equilibrium,Capcom,Sports,NA,"October 1 1992",http://vgcollect.com/images/front-box-art/11813.jpg
snes,"Capcom's Soccer Shootout",A-Max,"Capcom USA",Sports,None,1994,http://vgcollect.com/images/front-box-art/15718.jpg
snes,"Captain America and the Avengers",Mindscape,Mindscape,Action,None,"January 1 1994",http://vgcollect.com/images/front-box-art/11815.jpg
snes,"Captain Commando","Capcom Co., Ltd.",Capcom,Action,NA,"August 1 1995",http://vgcollect.com/images/front-box-art/11816.jpg
snes,"Captain Novolin","Sculptured Software","Health Hero Network, Inc",Edutainment,None,"November 1 1992",http://vgcollect.com/images/front-box-art/11817.jpg
snes,"Carrier Aces","Synergistic Software",Cybersoft,Action,NA,"February 1 1995",http://vgcollect.com/images/front-box-art/11818.jpg
snes,Casper,"Absolute Entertainment",Natsume,NA,NA,"January 1 1997",http://vgcollect.com/images/front-box-art/11819.jpg
snes,"Castlevania: Dracula X","Konami Computer Entertainment Japan",Konami,Platformer,"ESRB - K-A (US / Canada)","September 1995",http://vgcollect.com/images/front-box-art/8502.jpg
snes,"Champions World Class Soccer","Park Place Productions",Acclaim,Sports,NA,"March 1 1994",http://vgcollect.com/images/front-box-art/11821.jpg
snes,"Championship Pool",Bitmasters,Mindscape,Sports,NA,"November 1 1993",http://vgcollect.com/images/front-box-art/11822.jpg
snes,"Championship Soccer '94","Sensible Software","Sony Imagesoft",NA,NA,"July 1 1994",http://vgcollect.com/images/front-box-art/11823.jpg
snes,Chavez,ASC,NA,Sports,None,NA,http://vgcollect.com/images/front-box-art/41259.jpg
snes,"Chavez II","Electro Brain","American Softworks",Sports,NA,"November 1 1994",http://vgcollect.com/images/front-box-art/11825.jpg
snes,"Chessmaster, The","Software Toolworks","Mindscape Inc.",Other,None,"September 1991",http://vgcollect.com/images/front-box-art/12886.jpg
snes,"Chester Cheetah: Too Cool to Fool",Kaneko,Kaneko,Platformer,NA,"January 1 1993",http://vgcollect.com/images/front-box-art/11827.jpg
snes,"Chester Cheetah: Wild Wild Quest",Kaneko,Kaneko,Platformer,NA,"March 1 1994",http://vgcollect.com/images/front-box-art/11828.jpg
snes,"Choplifter III","Beam Software","Extreme Entertainment Group",Action,NA,"February 1 1994",http://vgcollect.com/images/front-box-art/11829.jpg
snes,"Chrono Trigger",Squaresoft,Nintendo,RPG,"ESRB - K-A (US / Canada)","August 1995",http://vgcollect.com/images/front-box-art/9912.jpg
snes,"Chuck Rock","Core Design Ltd.","Sony Imagesoft",Platformer,NA,"November 1992",http://vgcollect.com/images/front-box-art/11831.jpg
snes,"Classic Kong",NA,NA,Arcade,"ESRB - E (US / Canada)",2012,http://vgcollect.com/images/front-box-art/54370.jpg
snes,"Clay Fighter 2","Interplay Productions","Nintendo of America, Inc.",Fighting,NA,1994,http://vgcollect.com/images/front-box-art/34806.jpg
snes,ClayFighter,"Visual Concepts",Interplay,Fighting,None,"November 1993",http://vgcollect.com/images/front-box-art/11833.jpg
snes,"ClayFighter: Tournament Edition",Interplay,Nintendo,Fighting,None,"May 1994",http://vgcollect.com/images/front-box-art/9148.jpg
snes,Claymates,"Visual Concepts",Interplay,Platformer,None,"January 1 1994",http://vgcollect.com/images/front-box-art/11836.jpg
snes,Cliffhanger,"Sony Imagesoft","Sony Imagesoft",NA,NA,"October 1 1993",http://vgcollect.com/images/front-box-art/11837.jpg
snes,"Clock Tower","Human Entertainment",NA,"Survival Horror",None,NA,http://vgcollect.com/images/front-box-art/41216.jpg
snes,"Clock Tower - Timewalk Games Reproduction Cartridge","Human Entertainment","Timewalk Games","Survival Horror",NA,NA,http://vgcollect.com/images/front-box-art/41698.jpg
snes,Clue,"Sculptured Software","Parker Brothers",NA,NA,"July 1 1992",http://vgcollect.com/images/front-box-art/11838.jpg
snes,"College Football USA '97: The Road to New Orleans","Black Pearl Software","EA Sports",Sports,NA,"December 1 1996",http://vgcollect.com/images/front-box-art/11839.jpg
snes,"College Slam","Iguana Entertainment",Acclaim,Sports,"ESRB - K-A (US / Canada)","February 1 1996",http://vgcollect.com/images/front-box-art/11840.jpg
snes,"Combatribes, The","American Technos","American Technos",NA,NA,"March 1 1993",http://vgcollect.com/images/front-box-art/11841.jpg
snes,"Congo's Caper","Data East Corporation","Data East",Platformer,None,"May 1993",http://vgcollect.com/images/front-box-art/72.jpg
snes,"Contra III: The Alien Wars","Konami Computer Entertainment Japan",Konami,"Shoot 'Em Up",None,"April 6 1992",http://vgcollect.com/images/front-box-art/10815.jpg
snes,"Cool Spot","Virgin Games","Virgin Games",Platformer,NA,"September 1 1993",http://vgcollect.com/images/front-box-art/11844.jpg
snes,"Cool World","Ocean Software","Ocean Software",NA,NA,"April 1 1993",http://vgcollect.com/images/front-box-art/11845.jpg
snes,"Cutthroat Island","Software Creations (UK)","Acclaim & LJN",NA,NA,"February 1 1996",http://vgcollect.com/images/front-box-art/11846.jpg
snes,"Cyber Spin",Takara,Takara,Racing,NA,"November 1 1992",http://vgcollect.com/images/front-box-art/11847.jpg
snes,Cybernator,NCS,Konami,"Shoot 'Em Up",None,"April 1993",http://vgcollect.com/images/front-box-art/11848.jpg
snes,D-Force,"Asmik Ace Entertainment",Asmik,NA,NA,"December 1 1991",http://vgcollect.com/images/front-box-art/11858.jpg
snes,"Daffy Duck: The Marvin Missions",Sunsoft,Sunsoft,Platformer,NA,"December 1 1993",http://vgcollect.com/images/front-box-art/11849.jpg
snes,"Darius Twin",Taito,Taito,"Shoot 'Em Up",None,"November 1 1991",http://vgcollect.com/images/front-box-art/11850.jpg
snes,"David Crane's Amazing Tennis","David Crane","Absolute Entertainment",Sports,None,"October 1 1992",http://vgcollect.com/images/front-box-art/11851.jpg
snes,"Death and Return of Superman, The","Blizzard Entertainment",Sunsoft,"Beat 'Em Up",NA,"August 1 1994",http://vgcollect.com/images/front-box-art/11853.jpg
snes,"Demolition Man","Virgin Interactive",Acclaim,Action,"ESRB - K-A (US / Canada)","August 1 1995",http://vgcollect.com/images/front-box-art/11854.jpg
snes,"Demon's Crest","Capcom Co., Ltd.",Capcom,Platformer,None,"November 1994",http://vgcollect.com/images/front-box-art/11855.jpg
snes,"Dennis the Menace","Ocean Software","Ocean Software",Platformer,None,"January 1 1994",http://vgcollect.com/images/front-box-art/11856.jpg
snes,"Desert Strike: Return to the Gulf","Visual Concepts","Electronic Arts","Shoot 'Em Up",NA,"October 1992",http://vgcollect.com/images/front-box-art/10698.jpg
snes,"Dig & Spike Vollyball","Hudson Soft","Hudson Soft",Sports,NA,"November 1 1993",http://vgcollect.com/images/front-box-art/11859.jpg
snes,DinoCity,Irem,Irem,Platformer,NA,"September 1 1992",http://vgcollect.com/images/front-box-art/11860.jpg
snes,"Dirt Trax FX","Sculptured Software",Acclaim,NA,NA,"June 1 1995",http://vgcollect.com/images/front-box-art/11861.jpg
snes,"Disney's Aladdin","Capcom Co., Ltd.",Capcom,Platformer,None,"November 21 1993",http://vgcollect.com/images/front-box-art/8501.jpg
snes,"Disney's Aladdin (Majesco Re-Release)",NA,NA,Platformer,NA,NA,http://vgcollect.com/images/front-box-art/18986.jpg
snes,"Disney's Beauty and the Beast","Hudson Soft","Hudson Soft",Platformer,NA,"June 1 1994",http://vgcollect.com/images/front-box-art/11774.jpg
snes,"Disney's Goof Troop","Capcom Co., Ltd.",Capcom,NA,NA,"July 1 1993",http://vgcollect.com/images/front-box-art/11933.jpg
snes,"Disney's The Jungle Book","Virgin Interactive","Virgin Interactive",Platformer,NA,"July 1 1994",http://vgcollect.com/images/front-box-art/11988.jpg
snes,"Disney's Toy Story","Traveller's Tales","Disney Interactive",Platformer,"ESRB - K-A (US / Canada)","December 1 1995",http://vgcollect.com/images/front-box-art/12396.jpg
snes,"Donkey Kong Country",Rareware,Nintendo,Platformer,"ESRB - K-A (US / Canada)","November 25 1994",http://vgcollect.com/images/front-box-art/74.jpg
snes,"Donkey Kong Country - Player's Choice",Rare,Nintendo,Platformer,"ESRB - E (US / Canada)",NA,http://vgcollect.com/images/front-box-art/11321.jpg
snes,"Donkey Kong Country 2: Diddy's Kong Quest",Rareware,Nintendo,Platformer,"ESRB - K-A (US / Canada)","December 5 1995",http://vgcollect.com/images/front-box-art/75.jpg
snes,"Donkey Kong Country 2: Diddy's Kong Quest - Player's Choice",Rareware,Nintendo,Platformer,"ESRB - K-A (US / Canada)",NA,http://vgcollect.com/images/front-box-art/15520.jpg
snes,"Donkey Kong Country 3: Dixie Kong's Double Trouble!",Rareware,Nintendo,Platformer,"ESRB - K-A (US / Canada)","November 22 1996",http://vgcollect.com/images/front-box-art/76.jpg
snes,"Donkey Kong Country 3: Dixie Kong's Double Trouble! - Player's Choice",Rareware,Nintendo,Platformer,"ESRB - K-A (US / Canada)",NA,http://vgcollect.com/images/front-box-art/15521.jpg
snes,"Donkey Kong Country Competition Cartridge",Rare,Nintendo,NA,NA,"June 16 0",http://vgcollect.com/images/front-box-art/11863.jpg
snes,Doom,"Sculptured Software","Williams Entertainment","First-person Shooter","ESRB - M (US / Canada)","February 1 1996",http://vgcollect.com/images/front-box-art/11866.jpg
snes,"Doom Troopers",NA,NA,Action,"ESRB - T (US / Canada)",NA,http://vgcollect.com/images/front-box-art/50811.jpg
snes,"Doomsday Warrior","Renovation Products","Renovation Products",NA,NA,"April 1 1993",http://vgcollect.com/images/front-box-art/11867.jpg
snes,"DoReMi Fantasy: Milon's Quest",Hudson,Hudson,Platformer,NA,NA,http://vgcollect.com/images/front-box-art/43701.jpg
snes,"Double Dragon V: The Shadow Falls","Leland Interactive Media",Tradewest,NA,NA,"August 1 1994",http://vgcollect.com/images/front-box-art/11868.jpg
snes,"Dragon Ball Z Super Butouden 2 [Unl]",NA,NA,Fighting,NA,NA,http://vgcollect.com/images/front-box-art/64510.jpg
snes,"Dragon Ball Z Super Butouden 3",NA,NA,Fighting,NA,NA,http://vgcollect.com/images/front-box-art/64511.jpg
snes,"Dragon Quest 5",NA,NA,RPG,NA,NA,http://vgcollect.com/images/front-box-art/no_art.jpg
snes,"Dragon Quest 6",NA,NA,NA,NA,NA,http://vgcollect.com/images/front-box-art/65928.jpg
snes,"Dragon Quest V",NA,NA,RPG,NA,NA,http://vgcollect.com/images/front-box-art/67936.jpg
snes,"Dragon View",Infogrames,Kemco,RPG,NA,"November 1 1994",http://vgcollect.com/images/front-box-art/11869.jpg
snes,"Dragon: The Bruce Lee Story","Virgin Interactive",Acclaim,NA,NA,"July 1 1995",http://vgcollect.com/images/front-box-art/11870.jpg
snes,"Dragon's Lair","Motivetime Limited","Data East",NA,NA,"February 1 1993",http://vgcollect.com/images/front-box-art/11875.jpg
snes,Drakkhen,Infogrames,Kemco,RPG,NA,"September 1 1991",http://vgcollect.com/images/front-box-art/11876.jpg
snes,"Dream Probe",NA,NA,Action,NA,NA,http://vgcollect.com/images/front-box-art/48707.jpg
snes,"Dream TV",Triffix,Triffix,NA,NA,"October 1 1993",http://vgcollect.com/images/front-box-art/11877.jpg
snes,"Dungeon Master","Software Heaven & FTL Games",JVC,RPG,None,"June 1993",http://vgcollect.com/images/front-box-art/11878.jpg
snes,"E.V.O.: Search for Eden","Almanic Corp.",Enix,RPG,NA,"July 1 1993",http://vgcollect.com/images/front-box-art/11879.jpg
snes,"Earth Defense Force",Jaleco,Jaleco,"Shoot 'Em Up",NA,"January 1 1992",http://vgcollect.com/images/front-box-art/12313.jpg
snes,EarthBound,"Ape, Inc.",Nintendo,RPG,"ESRB - K-A (US / Canada)","June 1 1995",http://vgcollect.com/images/front-box-art/4795.jpg
snes,"Earthworm Jim","Shiny Entertainment","Playmates Interactive Entertainment",Platformer,None,"November 1 1994",http://vgcollect.com/images/front-box-art/11881.jpg
snes,"Earthworm Jim 2","Shiny Entertainment","Playmates Interactive Entertainment",Platformer,"ESRB - K-A (US / Canada)","November 1995",http://vgcollect.com/images/front-box-art/10699.jpg
snes,"Eek! The Cat","CTA Developments","Ocean Software",NA,NA,"August 1 1994",http://vgcollect.com/images/front-box-art/11883.jpg
snes,"Elite Soccer","Rage Software",Gametek,NA,NA,"July 1 1994",http://vgcollect.com/images/front-box-art/11884.jpg
snes,"Emmitt Smith Football",Bitmasters,JVC,Sports,NA,"November 1 1995",http://vgcollect.com/images/front-box-art/11885.jpg
snes,Equinox,"Sony Music Entertainment","Sony Imagesoft",Adventure,NA,"March 1 1994",http://vgcollect.com/images/front-box-art/11886.jpg
snes,"ESPN Baseball Tonight","Park Place Productions","Sony Imagesoft",Sports,NA,"May 1 1994",http://vgcollect.com/images/front-box-art/11888.jpg
snes,"ESPN National Hockey Night","Sony Imagesoft","Sony Imagesoft",Sports,NA,"December 1994",http://vgcollect.com/images/front-box-art/11889.jpg
snes,"ESPN Speed World","Sony Imagesoft","Sony Imagesoft",NA,NA,"November 1994",http://vgcollect.com/images/front-box-art/11890.jpg
snes,"ESPN Sunday Night NFL","Absolute Entertainment","Sony Imagesoft",NA,NA,"November 1 1994",http://vgcollect.com/images/front-box-art/11891.jpg
snes,"Extra Innings","Sony Imagesoft","Sony Imagesoft",Sports,NA,"March 1992",http://vgcollect.com/images/front-box-art/8453.jpg
